stop_id,SAL
50062,Truganina
50063,Truganina
50064,Truganina
50065,Tarneit
50066,Tarneit
50067,Tarneit
50068,Tarneit
50069,Tarneit
5007,Ardeer
50070,Tarneit
50071,Tarneit
50072,Tarneit
50073,Tarneit
50074,Tarneit
50075,Tarneit
50076,Tarneit
50077,Tarneit
50078,Tarneit
50079,Truganina
5008,Ardeer
50080,Truganina
50081,Truganina
50082,Truganina
50084,Tarneit
50085,Tarneit
50086,Tarneit
50087,Tarneit
50088,Tarneit
50089,Tarneit
5009,Ardeer
50090,Tarneit
50091,Tarneit
50092,Tarneit
50093,Tarneit
50094,Tarneit
50095,Tarneit
50096,Tarneit
50097,Tarneit
50098,Tarneit
50099,Tarneit
501,Kew
5010,Ardeer
50100,Tarneit
50101,Tarneit
50102,Tarneit
50103,Tarneit
50104,Tarneit
50105,Tarneit
50106,Tarneit
50107,Tarneit
50108,Tarneit
5011,Ardeer
50110,Tarneit
50111,Tarneit
50112,Tarneit
50113,Tarneit
50114,Tarneit
50115,Tarneit
50116,Tarneit
50117,Tarneit
50118,Tarneit
50119,Tarneit
5012,Albion
50120,Tarneit
50121,Tarneit
50122,Tarneit
50123,Tarneit
50124,Tarneit
50125,Tarneit
50126,Tarneit
50127,Tarneit
50128,Tarneit
50129,Hoppers Crossing
5013,Albion
50130,Hoppers Crossing
50131,Hoppers Crossing
50132,Hoppers Crossing
50133,Hoppers Crossing
50134,Williams Landing
50135,Williams Landing
50136,Williams Landing
50137,Williams Landing
50138,Wyndham Vale
50139,Wyndham Vale
5014,Albion
50140,Wyndham Vale
50141,Wyndham Vale
50142,Wyndham Vale
50143,Wyndham Vale
50144,Wyndham Vale
50145,Wyndham Vale
50146,Wyndham Vale
50147,Wyndham Vale
50148,Wyndham Vale
50149,Wyndham Vale
5015,Epping
50150,Wyndham Vale
50151,Wyndham Vale
50152,Wyndham Vale
50153,Wyndham Vale
50154,Manor Lakes
50155,Manor Lakes
50156,Manor Lakes
50157,Manor Lakes
50158,Manor Lakes
50159,Manor Lakes
5016,Glen Iris
50160,Manor Lakes
50161,Manor Lakes
50166,Manor Lakes
50167,Manor Lakes
50168,Manor Lakes
50169,Werribee
5017,Burwood
50170,Werribee
50171,Werribee
50172,Werribee
50173,Hoppers Crossing
50174,Hoppers Crossing
50175,Werribee
50176,Werribee
50177,Hoppers Crossing
50178,Hoppers Crossing
50179,Hoppers Crossing
5018,Camberwell
50180,Hoppers Crossing
50182,Hoppers Crossing
50183,Hoppers Crossing
50184,Hoppers Crossing
50185,Hoppers Crossing
50186,Hoppers Crossing
50187,Hoppers Crossing
50188,Hoppers Crossing
50189,Werribee
5019,Burwood
50190,Werribee
50191,Werribee
50192,Werribee
50193,Werribee
50194,Werribee
50195,Hoppers Crossing
50196,Hoppers Crossing
50197,Hoppers Crossing
50198,Werribee
50199,Hoppers Crossing
50200,Hoppers Crossing
50201,Tarneit
50202,Tarneit
50203,Tarneit
50204,Tarneit
50205,Tarneit
50206,Hoppers Crossing
50207,Hoppers Crossing
50208,Hoppers Crossing
50210,Hoppers Crossing
50211,Hoppers Crossing
50212,Hoppers Crossing
50213,Hoppers Crossing
50214,Hoppers Crossing
50215,Hoppers Crossing
50216,Werribee
50217,Werribee
50218,Werribee
50219,Werribee
50220,Werribee
50221,Werribee
50222,Werribee
50223,Werribee
50224,Werribee
50225,Werribee
50226,Werribee
50227,Werribee
50228,Werribee
50229,Werribee
50230,Werribee
50231,Werribee
50232,Werribee
50233,Wyndham Vale
50234,Wyndham Vale
50235,Manor Lakes
50236,Wyndham Vale
50237,Werribee
50240,Werribee
50241,Truganina
50242,Werribee
50243,Tarneit
50244,Williams Landing
50245,Williams Landing
50246,Williams Landing
50247,Williams Landing
50248,Williams Landing
50249,Williams Landing
5025,Camberwell
50251,Williams Landing
50252,Truganina
50253,Truganina
50254,Hoppers Crossing
50255,Tarneit
50256,Tarneit
50257,Tarneit
50258,Tarneit
50259,Tarneit
50260,Tarneit
50261,Manor Lakes
50262,Manor Lakes
50265,Manor Lakes
50266,Manor Lakes
50267,Manor Lakes
50269,Werribee
5027,Camberwell
50270,Werribee
50272,Williams Landing
50273,Truganina
50274,Williams Landing
5029,Camberwell
503,Rosanna
5031,Camberwell
5033,Camberwell
5034,Surrey Hills
5035,Surrey Hills
5036,Surrey Hills
5037,Surrey Hills
5038,Surrey Hills
504,Rosanna
5040,Surrey Hills
5041,Surrey Hills
5042,Mont Albert
5043,Mont Albert
5044,Mont Albert
5045,Mont Albert
5046,Mont Albert
5047,Mont Albert
5048,Mont Albert
5049,Mont Albert
505,Rosanna
5050,Mont Albert
5051,Mont Albert
5052,Frankston South
5053,Frankston South
5054,Frankston South
5056,Lalor
5057,Lalor
5058,Lalor
5059,Lalor
506,Rosanna
5060,Alphington
5061,Thomastown
5062,Thomastown
5064,Thomastown
5065,Thomastown
5067,Thomastown
5068,Reservoir
5069,Reservoir
507,Rosanna
5070,Reservoir
5071,Reservoir
5072,Reservoir
5073,Reservoir
5074,Reservoir
5076,Reservoir
5077,Reservoir
5078,Reservoir
5079,Reservoir
508,Rosanna
5080,Reservoir
5081,Alphington
50815,Hoppers Crossing
50818,Rockbank
50819,Rockbank
50820,Rockbank
50821,Rockbank
5083,Fairfield
50835,Carlton
50836,East Melbourne
50837,East Melbourne
5084,Fairfield
5085,Fairfield
5086,Fairfield
50863,Melton
50864,Melton
50865,Melton
50866,Melton
50867,Melton
50868,Melton
50869,Melton
5087,Fairfield
5088,Northcote
5089,Northcote
509,Rosanna
5091,Northcote
5092,Northcote
5093,Northcote
5094,Brighton
5096,Brighton
5097,Brighton
510,Rosanna
5100,Brighton
51000,Diamond Creek
51001,Diamond Creek
51002,Diamond Creek
51003,Yarrambat
51004,Yarrambat
51005,Yarrambat
51006,Yarrambat
51007,Diamond Creek
51008,Diamond Creek
51009,Diamond Creek
51010,Doreen
51011,Doreen
51012,Doreen
51013,Doreen
51014,Doreen
51015,Doreen
51016,Doreen
51017,Doreen
51018,Doreen
51019,Doreen
5102,Box Hill
51020,Doreen
51021,Doreen
51022,Doreen
51023,Doreen
51024,Doreen
51025,Doreen
51026,Doreen
51027,Doreen
51029,Doreen
5103,Box Hill
51030,Doreen
51031,Doreen
51032,Doreen
51033,Doreen
51034,Doreen
51036,Mernda
51037,Whittlesea
51038,Whittlesea
51039,Whittlesea
5104,Sunshine West
51040,Whittlesea
51041,Whittlesea
51042,Whittlesea
51043,Mernda
51044,Mernda
51045,Mernda
51046,Mernda
51047,Mernda
51048,Mernda
51049,Mernda
5105,Box Hill
51050,Mernda
51051,Mernda
51052,Mernda
51053,Mernda
51054,Mernda
51055,Mernda
51056,Mernda
51057,Mernda
51058,Mernda
51059,Mernda
5106,Box Hill
51060,Mernda
51061,Mernda
51062,Mernda
51063,Mernda
51064,Mernda
51066,South Morang
51067,South Morang
51068,South Morang
51069,South Morang
5107,Blackburn
51070,South Morang
51071,South Morang
51072,South Morang
51073,South Morang
51074,South Morang
51075,South Morang
51076,South Morang
51077,South Morang
51078,South Morang
51079,South Morang
5108,Blackburn
51080,South Morang
51081,Doreen
51082,Doreen
51083,Doreen
51084,Doreen
51085,Doreen
51086,Doreen
51087,Doreen
51088,Doreen
51089,Doreen
5109,Blackburn
51090,Doreen
51091,Doreen
51097,Doreen
51098,Doreen
51099,Doreen
511,Rosanna
5110,Blackburn
51100,Doreen
51102,South Morang
51103,Doreen
51104,Doreen
51107,Bundoora
5111,Blackburn
51110,Mernda
51111,Mernda
51112,Diamond Creek
51113,Diamond Creek
51114,St Helena
51116,Diamond Creek
51117,Diamond Creek
51118,Diamond Creek
51119,Diamond Creek
5112,Blackburn
51120,Diamond Creek
51121,Wattle Glen
51122,Hurstbridge
51124,Hurstbridge
51126,Hurstbridge
51127,Wattle Glen
51128,Wattle Glen
51129,Diamond Creek
5113,Blackburn
51130,Diamond Creek
51131,Eltham North
51132,Diamond Creek
51133,Diamond Creek
51134,Diamond Creek
5114,Blackburn
51140,South Yarra
51141,South Yarra
51146,South Yarra
51147,South Yarra
5115,Blackburn
5116,Blackburn
5117,Blackburn
5118,Blackburn
5119,Blackburn
51199,South Morang
512,Heidelberg
5120,Blackburn North
51200,Lyndhurst
51201,Lyndhurst
51202,Lyndhurst
51203,Lyndhurst
51204,Lyndhurst
51205,Lyndhurst
51208,Lyndhurst
51209,Lyndhurst
5121,Blackburn North
51210,Lyndhurst
51212,Lyndhurst
51213,Lyndhurst
51214,Cranbourne West
51215,Cranbourne West
51216,Cranbourne West
51217,Cranbourne East
51218,Cranbourne East
51219,Cranbourne East
5122,Blackburn North
51220,Cranbourne East
51221,Clyde North
51222,Clyde
51223,Cranbourne South
51224,Botanic Ridge
51225,Botanic Ridge
51226,Botanic Ridge
51227,Botanic Ridge
51228,Botanic Ridge
51229,Botanic Ridge
5123,Blackburn North
51230,Botanic Ridge
51231,Botanic Ridge
51232,Botanic Ridge
51234,Botanic Ridge
51235,Botanic Ridge
51236,Botanic Ridge
51237,Cranbourne West
51238,Cranbourne West
51239,Cranbourne West
5124,Hoppers Crossing
51240,Cranbourne West
51241,Cranbourne West
51242,Cranbourne West
51243,Cranbourne West
51244,Cranbourne West
51245,Cranbourne West
51246,Cranbourne West
51247,Cranbourne West
51248,Cranbourne West
51249,Cranbourne West
5125,Hoppers Crossing
51250,Cranbourne
51251,Dandenong South
51252,Dandenong South
51253,Dandenong South
51254,Dandenong South
51255,Dandenong South
51256,Dandenong South
51257,Dandenong South
51258,Dandenong South
51259,Dandenong South
5126,Hoppers Crossing
51260,Dandenong South
51261,Dandenong South
51262,Dandenong South
51263,Dandenong South
51264,Dandenong South
51265,Dandenong South
51266,Dandenong South
51267,Dandenong South
51268,Dandenong South
51269,Dandenong South
5127,Hoppers Crossing
51270,Dandenong South
51271,Dandenong South
51272,Dandenong South
51273,Dandenong South
51274,Dandenong South
51275,Lyndhurst
51276,Lyndhurst
51277,Lynbrook
51278,Lynbrook
51279,Lynbrook
5128,Hoppers Crossing
51280,Langwarrin
51281,Langwarrin
51282,Cranbourne East
51283,Cranbourne East
51284,Clyde North
51285,Clyde North
51286,Clyde North
51287,Clyde North
51288,Clyde North
51289,Clyde North
5129,Hoppers Crossing
51290,Cranbourne North
51291,Endeavour Hills
51292,Endeavour Hills
51294,Cranbourne
51295,Dandenong
51296,Hallam
51297,Cranbourne North
51298,Cranbourne North
51299,Cranbourne North
513,Viewbank
51300,Cranbourne North
51301,Cranbourne North
51302,Cranbourne North
51303,Cranbourne North
5131,Hoppers Crossing
51310,Cranbourne North
51311,Cranbourne North
51312,Cranbourne North
51313,Cranbourne North
51314,Cranbourne North
51315,Cranbourne North
51316,Cranbourne North
51317,Cranbourne North
51318,Cranbourne North
51319,Cranbourne North
5132,Hoppers Crossing
51320,Cranbourne North
51321,Cranbourne North
51322,Cranbourne North
51323,Clyde North
51324,Clyde
51325,Clyde North
51326,Clyde
51327,Cranbourne
51328,Cranbourne East
51329,Cranbourne East
51330,Cranbourne
51331,Cranbourne
51332,Cranbourne
51333,Cranbourne
51334,Cranbourne
51335,Cranbourne
51339,Hampton Park
51340,Cranbourne East
51341,Cranbourne
51342,Cranbourne
51343,Cranbourne
51346,Cranbourne West
51348,Narre Warren North
51349,Narre Warren North
51350,Hallam
51351,Hallam
51353,Berwick
51354,Berwick
51355,Berwick
51356,Berwick
51357,Berwick
51358,Pearcedale
51359,Cranbourne West
5136,Hoppers Crossing
51360,Cranbourne West
51364,Clyde North
51369,Caroline Springs
5137,Hoppers Crossing
51372,Caroline Springs
51373,Caroline Springs
51374,Fraser Rise
51375,Fraser Rise
51376,Fraser Rise
51377,Fraser Rise
51378,Fraser Rise
51379,Fraser Rise
5138,Hoppers Crossing
51380,Caroline Springs
51382,Plumpton
51383,Plumpton
51384,Caroline Springs
51387,Caroline Springs
51388,Caroline Springs
51389,Ravenhall
51390,Carrum Downs
51391,Sandhurst
51392,Sandhurst
51393,Ravenhall
51398,Cranbourne North
51399,Cranbourne North
514,Viewbank
5141,Sunshine West
5142,Sunshine West
5143,Doncaster East
5144,Doncaster East
5145,Doncaster East
5146,Doncaster East
5147,Doncaster East
5148,Doncaster East
5149,Doncaster East
515,Viewbank
5150,Doncaster East
5151,Doncaster East
5152,Doncaster East
5153,Doncaster
5154,Doncaster
5155,Doncaster
51555,Caroline Springs
51556,Caroline Springs
51557,Caroline Springs
51558,Caroline Springs
51559,Caroline Springs
5156,Doncaster
51560,Caroline Springs
51561,Caroline Springs
51562,Caroline Springs
51563,Caroline Springs
51564,Caroline Springs
51565,Caroline Springs
51566,Caroline Springs
5157,Doncaster
51570,Carlton
51572,Carlton
51573,North Melbourne
51574,Greensborough
51575,Greensborough
51576,Greensborough
51577,Caroline Springs
51578,Caroline Springs
5158,Doncaster
51581,Parkville
51582,Parkville
51583,Maidstone
51584,Maidstone
51585,Maidstone
51586,Oakleigh
51587,Oakleigh
51588,Oakleigh
51589,Oakleigh
51590,Oakleigh
51594,Lynbrook
51595,Clyde North
51596,Clyde
51597,Clayton
51598,Clayton
51599,Clayton
516,Viewbank
5160,Doncaster East
51600,Brighton East
51601,Brighton East
51603,Brighton East
51604,Brighton East
51605,Brighton East
51606,Brighton East
51607,Brighton East
51608,Brighton East
51609,Bentleigh
5161,Templestowe
51610,Craigieburn
51611,Craigieburn
51612,Craigieburn
51613,Craigieburn
51617,Craigieburn
51618,Craigieburn
5162,Doncaster East
51622,Craigieburn
51623,Craigieburn
51624,Craigieburn
51625,Craigieburn
51626,Craigieburn
51627,Mickleham
5163,Doncaster
51630,Beveridge
51632,Beveridge
51633,Beveridge
51634,Beveridge
51635,Beveridge
51637,Rockbank
51638,Rockbank
51639,Noble Park
5164,Doncaster
51640,Noble Park
51641,Noble Park
51642,Noble Park
51643,Murrumbeena
51644,Murrumbeena
51645,Murrumbeena
51646,Murrumbeena
5165,Templestowe
5166,Doncaster
5167,Doncaster
5168,Templestowe Lower
5169,Templestowe Lower
517,Viewbank
5170,Templestowe Lower
51701,Mernda
51702,Mernda
51703,Mernda
51704,Mernda
51705,Mernda
51706,Mernda
51707,Mernda
51708,Mernda
51709,Mernda
5171,Templestowe Lower
51710,Doreen
51711,Doreen
51712,Doreen
51713,Doreen
51714,Doreen
51715,Doreen
51716,Doreen
51717,Doreen
51718,Doreen
51719,Doreen
5172,Templestowe Lower
51720,Doreen
51721,Doreen
51722,Doreen
51723,Doreen
51724,Doreen
51725,Doreen
51726,Doreen
51727,Doreen
51728,Doreen
51729,Doreen
5173,Templestowe Lower
51730,Doreen
51731,Mernda
51732,Mernda
51733,Mernda
51734,Mernda
51735,South Morang
51736,South Morang
51737,South Morang
51738,South Morang
5174,Templestowe Lower
5175,Templestowe Lower
51751,Greenvale
51752,Greenvale
51753,Craigieburn
51754,Craigieburn
51755,Craigieburn
51756,Craigieburn
51757,Craigieburn
51758,Craigieburn
51759,Craigieburn
5176,Doncaster
51760,Craigieburn
51761,Craigieburn
51762,Craigieburn
51763,Craigieburn
51764,Craigieburn
51765,Roxburgh Park
51766,Roxburgh Park
51767,Craigieburn
51768,Craigieburn
51769,Craigieburn
5177,Doncaster
51770,Craigieburn
51771,Essendon
51773,Essendon
51775,Essendon
5178,Templestowe
5179,Doncaster
518,Viewbank
5180,Doncaster
51801,Caroline Springs
51802,Fraser Rise
51803,Fraser Rise
5181,Doncaster
51810,Skye
51811,Skye
51812,Cranbourne West
51813,Skye
51814,Carrum Downs
51815,Cranbourne West
51816,Carrum Downs
51817,Cranbourne West
51818,Seaford
51819,Seaford
5182,Templestowe
51820,Seaford
51821,Seaford
51822,Seaford
51823,Carrum Downs
51824,Carrum Downs
51825,Carrum Downs
51826,Carrum Downs
51827,Seaford
5183,Doncaster East
5184,Werribee
51840,Murrumbeena
51841,Bentleigh East
51842,Bentleigh East
51843,Bentleigh East
51844,Bentleigh East
51845,Bentleigh
51846,Bentleigh
51847,Bentleigh
51848,Bentleigh
51849,Bentleigh
51850,Bentleigh
51851,Bentleigh
51852,Bentleigh
51853,Bentleigh
51854,Bentleigh
51855,Bentleigh
51856,Bentleigh East
51857,Bentleigh East
51858,Bentleigh East
51859,Bentleigh East
5186,Doncaster
51860,Bentleigh East
51861,Bentleigh East
51862,Bentleigh East
51865,Burnside
51866,Burnside
51868,Caroline Springs
51869,Caroline Springs
5187,Doncaster
51870,Caroline Springs
51871,Burnside Heights
51872,Burnside Heights
51873,Burnside Heights
51875,Burnside
51876,Burnside
51879,Manor Lakes
5188,Doncaster
51880,Manor Lakes
51881,Manor Lakes
51882,Manor Lakes
51883,Manor Lakes
51884,Wyndham Vale
51885,Wyndham Vale
51886,Wyndham Vale
51887,Wyndham Vale
51888,Wyndham Vale
51889,Wyndham Vale
5189,Doncaster
51890,Manor Lakes
51891,Werribee
51892,Werribee
51893,Werribee
51894,Werribee
51895,Werribee
51896,Werribee
51897,Werribee
51898,Werribee
51899,Werribee
519,Viewbank
5190,Doncaster
51900,Point Cook
51901,Point Cook
51902,Point Cook
5191,Doncaster
5192,Doncaster East
5193,Doncaster East
5194,Werribee
5195,Doncaster East
5196,Doncaster East
5197,Doncaster East
5198,Doncaster East
5199,Doncaster East
5200,Doncaster East
5201,Doncaster East
5202,Werribee
52029,Healesville
5203,Werribee
5204,Werribee
5205,Werribee
5206,Werribee
5208,Werribee
52088,Kangaroo Ground
5209,Werribee
521,Northcote
5210,Werribee
5211,Sunshine West
5212,Werribee
5213,Werribee
5214,Werribee
5215,Werribee
5216,Werribee
5217,Werribee
5218,Werribee
5219,Werribee
522,Viewbank
5220,Werribee
5221,Werribee
5222,Werribee
5223,Werribee
5224,Werribee
5225,Werribee
5229,Hoppers Crossing
523,Northcote
5231,Hoppers Crossing
5237,Hoppers Crossing
5238,Hoppers Crossing
5239,Hoppers Crossing
524,Yallambie
5240,Hoppers Crossing
5241,Hoppers Crossing
5242,Hoppers Crossing
5243,Hoppers Crossing
5244,Hoppers Crossing
5245,Hoppers Crossing
5246,Sunshine West
5247,Blackburn North
5248,Blackburn North
5249,Blackburn North
525,Yallambie
5250,Blackburn North
5251,Blackburn
5252,Blackburn North
5254,Blackburn North
5255,Blackburn
5256,Blackburn
5257,Blackburn
5258,Blackburn
5259,Blackburn
526,Yallambie
5260,Blackburn
5261,Blackburn
5262,Blackburn
5264,Blackburn
5265,Blackburn
5266,Blackburn
5267,Box Hill
5268,Box Hill
5269,Box Hill
527,Yallambie
5270,Box Hill
5271,Sunshine West
5272,Sunshine West
5273,Sunshine West
5274,Laverton North
528,Greensborough
529,Greensborough
53,Heidelberg West
530,Greensborough
531,Greensborough
532,Northcote
533,Greensborough
534,Greensborough
535,Greensborough
537,Greensborough
538,Greensborough
539,Greensborough
54,Heidelberg West
540,Briar Hill
541,Briar Hill
542,Briar Hill
543,Briar Hill
544,Eltham North
545,Northcote
546,Thornbury
547,Thornbury
5475,Laverton North
5476,Laverton North
5477,Altona North
5478,Altona North
5479,Altona North
548,Thornbury
5480,Altona North
5481,Altona North
5482,Altona North
5483,Altona North
5484,Altona North
5485,Altona North
5486,Altona North
5487,Altona North
5488,Altona North
5489,Altona North
549,Thornbury
5490,Altona North
5491,Newport
5492,Newport
5493,Newport
5494,Newport
5496,Newport
5497,Newport
5498,Williamstown
5499,Williamstown
55,Heidelberg West
550,Thornbury
5500,Williamstown
5501,Williamstown
5503,Williamstown
5504,Williamstown
5505,Williamstown
5506,Williamstown
5507,Williamstown
5508,Williamstown
5509,Williamstown
551,Thornbury
5510,Williamstown
5511,Williamstown
5512,Williamstown
5513,Williamstown
5514,Williamstown
5515,Brighton
5516,Williamstown
5517,Templestowe
5518,Templestowe
5519,Templestowe
552,Thornbury
5520,Templestowe
5521,Templestowe
5522,Templestowe
5523,Templestowe
5524,Templestowe
5525,Templestowe
5526,Templestowe
5528,Templestowe
5529,Templestowe
553,Thornbury
5530,Templestowe
5531,Templestowe
5532,Templestowe
5533,Templestowe Lower
5534,Templestowe Lower
5535,Templestowe Lower
5536,Templestowe Lower
5537,Templestowe Lower
5538,Templestowe Lower
5539,Templestowe Lower
554,Thornbury
5540,Templestowe Lower
5541,Bulleen
5542,Bulleen
5543,Bulleen
5544,Bulleen
5545,Bulleen
5546,Bulleen
5547,Bulleen
5548,Heidelberg
5549,Heidelberg
555,Preston
5550,Heidelberg
5551,Doncaster
5552,Templestowe Lower
5553,Doncaster
5554,Doncaster
5555,Doncaster
5556,Templestowe Lower
5557,Templestowe Lower
5558,Templestowe Lower
5559,Templestowe Lower
556,Preston
5560,Templestowe Lower
5561,Templestowe Lower
5562,Templestowe Lower
5563,Templestowe Lower
5564,Templestowe
5565,Templestowe
5566,Templestowe
5567,Templestowe
5568,Templestowe
5569,Templestowe
557,Preston
5570,Templestowe
5571,Templestowe
5572,Templestowe
5573,Templestowe
5574,Templestowe
5575,Templestowe
5576,Templestowe
5577,Templestowe
5578,Templestowe
5579,Templestowe
558,Preston
5580,Templestowe
5581,Templestowe
5582,Templestowe
5583,Templestowe
5584,Templestowe
5585,Templestowe Lower
5586,Templestowe Lower
5587,Templestowe Lower
5588,Templestowe Lower
5589,Templestowe Lower
559,Preston
5590,Templestowe Lower
5591,Templestowe Lower
5592,Templestowe Lower
5593,Templestowe Lower
5594,Doncaster
5595,Doncaster
5596,Doncaster
5597,Doncaster
5598,Doncaster
56,Heidelberg West
560,Preston
5600,Heidelberg
5601,Heidelberg
5602,Heidelberg
5603,Bulleen
5604,Bulleen
5605,Bulleen
5606,Bulleen
5607,Bulleen
5608,Bulleen
5609,Bulleen
561,Preston
5610,Templestowe Lower
5611,Templestowe Lower
5612,Templestowe Lower
5613,Templestowe Lower
5614,Templestowe Lower
5615,Templestowe Lower
5616,Templestowe Lower
5617,Templestowe
5618,Templestowe
5619,Templestowe
562,Preston
5621,Coburg
5622,Templestowe
5623,Templestowe
5624,Templestowe
5626,Templestowe
5627,Templestowe
5628,Templestowe
5629,Templestowe
563,Preston
5630,Doncaster East
5631,Doncaster East
5632,Doncaster East
5634,Coburg
5635,Coburg North
5636,Coburg
5637,Coburg
5638,Reservoir
5639,Reservoir
564,Preston
5640,Coburg North
5641,Coburg North
5642,Preston
5643,Coburg North
5644,Reservoir
5645,Reservoir
5646,Reservoir
5647,Reservoir
5649,Reservoir
565,Preston
5650,Reservoir
5651,Coburg
5652,Reservoir
5653,Coburg North
5654,Coburg North
5655,Coburg North
5656,Reservoir
5657,Coburg
5658,Coburg
5659,Coburg
566,Preston
5660,Coburg
5661,Coburg
5662,Coburg
5663,Coburg
5664,Hoppers Crossing
5665,Hoppers Crossing
5666,Hoppers Crossing
5667,Tarneit
5668,Tarneit
567,Preston
5670,Hoppers Crossing
5672,Hoppers Crossing
5673,Hoppers Crossing
5674,Hoppers Crossing
5675,Hoppers Crossing
568,Preston
5680,Hoppers Crossing
5683,Hoppers Crossing
569,Preston
5696,Sunshine West
5697,Sunshine West
5698,Sunshine West
5699,Sunshine West
57,Heidelberg West
570,Preston
5700,Sunshine West
5702,Sunshine West
5703,Sunshine West
5704,Sunshine West
5705,Sunshine West
5707,Laverton North
5708,Laverton North
5709,Altona North
571,Preston
5710,Altona North
5711,Altona North
5712,Altona North
5713,Altona North
5714,Altona North
5715,Altona North
5716,Elsternwick
5717,Elsternwick
5718,Caulfield South
5719,Caulfield South
572,Reservoir
5720,Gardenvale
5721,Werribee
5722,Brookfield
5723,Brookfield
5724,Werribee
5725,Brookfield
573,Reservoir
5731,Wyndham Vale
5733,Melton West
5739,Melton
574,Reservoir
5740,Melton
5741,Melton
5742,Melton
5743,Wyndham Vale
5745,Werribee
5746,Wyndham Vale
5747,Werribee
5748,Werribee
5750,Wyndham Vale
5754,Wantirna South
5755,Hoppers Crossing
5757,Hoppers Crossing
5758,Hoppers Crossing
5759,Hoppers Crossing
5760,Hoppers Crossing
5761,Hoppers Crossing
5762,Werribee
5763,Werribee
5764,Werribee
5765,Werribee
5766,Werribee
5767,Werribee
5768,Ascot Vale
5769,Ascot Vale
5770,Ascot Vale
5771,Ascot Vale
5772,Ascot Vale
5773,Ascot Vale
5774,Ascot Vale
5775,Ascot Vale
5776,Ascot Vale
5777,Ascot Vale
5778,Flemington
5779,Ascot Vale
5780,Ascot Vale
5781,Flemington
5782,Footscray
5783,Footscray
5784,Footscray
5785,Footscray
5786,Footscray
5789,Footscray
579,Reservoir
5790,Box Hill
5791,Mont Albert
5792,Mont Albert
5793,Balwyn
5794,Balwyn
5795,Hampton
5796,Balwyn North
5797,Balwyn North
5798,Balwyn North
5799,Balwyn North
58,Heidelberg West
580,Reservoir
5800,Balwyn North
5801,Balwyn North
5802,Balwyn North
5803,Balwyn North
5805,Balwyn North
5806,Balwyn North
5807,Balwyn North
5808,Balwyn North
5809,Balwyn North
581,Reservoir
5810,Balwyn North
5811,Balwyn North
5812,Balwyn North
5813,Balwyn North
5814,Balwyn North
5815,Balwyn
5816,Balwyn
5817,Balwyn
5818,Balwyn
5819,Balwyn
5820,Balwyn
5821,Balwyn
5822,Balwyn
5823,Canterbury
5824,Canterbury
5825,Canterbury
5826,Canterbury
5827,Canterbury
5828,Canterbury
5829,Camberwell
583,Reservoir
5830,Camberwell
5831,Doncaster East
5832,Doncaster East
5834,Donvale
5837,Doncaster East
5838,Doncaster
5839,Doncaster
584,Reservoir
5840,Doncaster East
5841,Doncaster East
5842,Templestowe
5843,Templestowe
5844,Templestowe
5845,Templestowe
5846,Templestowe
5847,Templestowe
5848,Sunshine
5849,Sunshine
585,Reservoir
5850,Sunshine
5851,Sunshine
5852,Sunshine
5853,Sunshine
5854,Braybrook
5855,Braybrook
5856,Braybrook
5857,Braybrook
5858,Braybrook
5859,Maidstone
5860,Maidstone
5861,Sunshine
5862,Braybrook
5863,Braybrook
5864,Sunshine
5865,Braybrook
5866,Braybrook
5867,Braybrook
5868,Braybrook
5869,Braybrook
587,Reservoir
5870,Braybrook
5871,Maidstone
5872,Maidstone
5873,Maidstone
5875,Seddon
5877,Maidstone
5878,Maidstone
5879,Maidstone
588,Reservoir
5880,Footscray
5881,Footscray
5882,Footscray
5883,Footscray
5884,Footscray
5885,Footscray
5886,Footscray
5887,Footscray
5888,Sunshine
5889,Sunshine
589,Reservoir
5890,Sunshine
5891,Sunshine
5892,Sunshine
5893,Sunshine
5894,Braybrook
5895,Braybrook
5896,Braybrook
5897,West Footscray
5898,West Footscray
5899,West Footscray
59,Heidelberg West
590,Reservoir
5900,West Footscray
5901,West Footscray
5902,West Footscray
5903,West Footscray
5904,West Footscray
5905,West Footscray
5906,Footscray
5907,Footscray
5908,Footscray
591,Reservoir
5910,Footscray
5911,Footscray
5912,Footscray
5914,West Melbourne
5918,West Melbourne
5919,Prahran
592,Reservoir
5920,Prahran
5921,Prahran
5922,Prahran
5923,Prahran
5924,Prahran
5925,Armadale
5926,St Kilda East
5927,St Kilda East
5928,St Kilda East
5929,St Kilda East
5930,St Kilda East
5932,St Kilda East
5933,St Kilda East
5934,St Kilda East
5935,Elsternwick
5936,Elsternwick
5937,Elsternwick
5938,Elsternwick
5939,Elsternwick
594,Ivanhoe
5940,Elsternwick
5941,Elsternwick
5943,Elsternwick
5944,Elsternwick
5945,Elsternwick
5946,Elsternwick
5948,Gardenvale
5949,Caulfield South
595,Ivanhoe
5951,Werribee
5952,Melton West
5953,Melton West
5954,Werribee
5955,Melton West
596,Ivanhoe
5961,Wyndham Vale
5962,Wyndham Vale
5963,Harkness
5969,Melton West
597,Templestowe
5970,Melton West
5971,Melton West
5972,Melton West
5973,Wyndham Vale
5974,Werribee
5975,Werribee
5976,Werribee
5977,Werribee
598,Templestowe
5980,Werribee
5981,Werribee
5983,Werribee
5984,Hoppers Crossing
5987,Hoppers Crossing
5988,Hoppers Crossing
5989,Hoppers Crossing
599,Ivanhoe
