SAL21365,3920,355
SAL21366,26,58
SAL21367,12,200
SAL21368,406,270
SAL21369,134,330
SAL21370,67,175
SAL21371,22,0
SAL21372,0,0
SAL21373,168,315
SAL21374,7645,421
SAL21375,28,210
SAL21376,26,305
SAL21377,188,180
SAL21378,207,138
SAL21379,60,300
SAL21380,4047,320
SAL21381,47,42
SAL21382,19,0
SAL21383,26,0
SAL21384,1101,200
SAL21385,305,200
SAL21386,366,252
SAL21387,29,0
SAL21388,397,280
SAL21389,89,0
SAL21390,41,0
SAL21391,0,0
SAL21392,115,330
SAL21393,842,590
SAL21394,66,250
SAL21395,75,378
SAL21396,2184,280
SAL21397,143,130
SAL21398,63,160
SAL21399,4749,270
SAL21400,114,225
SAL21401,196,175
SAL21402,134,170
SAL21403,132,83
SAL21404,355,115
SAL21405,134,225
SAL21406,16,150
SAL21407,45,120
SAL21408,5,300
SAL21409,0,0
SAL21410,61,230
SAL21411,10711,321
SAL21412,7416,220
SAL21413,69,175
SAL21414,7513,360
SAL21415,116,282
SAL21416,363,150
SAL21417,179,1550
SAL21418,115,170
SAL21419,386,411
SAL21420,304,250
SAL21421,118,400
SAL21422,4,0
SAL21423,6,135
SAL21424,14,0
SAL21425,57,0
SAL21426,162,185
SAL21427,982,200
SAL21428,368,150
SAL21429,408,280
SAL21430,147,188
SAL21431,9,0
SAL21432,3,0
SAL21433,0,0
SAL21434,23,300
SAL21435,1801,360
SAL21436,22,1
SAL21437,58,50
SAL21438,21,0
SAL21439,22,130
SAL21440,37,180
SAL21441,86,130
SAL21442,70,0
SAL21443,4,0
SAL21444,802,275
SAL21445,0,0
SAL21446,0,0
SAL21447,2878,321
SAL21448,3,0
SAL21449,5145,252
SAL21450,621,290
SAL21451,138,168
SAL21452,23219,351
SAL21453,49,140
SAL21454,398,200
SAL21455,143,200
SAL21456,2743,360
SAL21457,200,210
SAL21458,49,160
SAL21459,2556,310
SAL21460,94,300
SAL21461,23,0
SAL21462,336,135
SAL21463,23,175
SAL21464,100,110
SAL21465,52,0
SAL21466,100,283
SAL21467,23588,365
SAL21468,1346,346
SAL21469,19014,370
SAL21470,110,373
SAL21471,200,260
SAL21472,82,100
SAL21473,2495,350
SAL21474,247,320
SAL21475,87,100
SAL21476,4760,330
SAL21477,119,240
SAL21478,16,0
SAL21479,14,0
SAL21480,8,0
SAL21481,20,0
SAL21482,396,175
SAL21483,43,195
SAL21484,167,215
SAL21485,65,260
SAL21486,576,150
SAL21487,251,270
SAL21488,1317,390
SAL21489,47,288
SAL21490,5869,270
SAL21491,141,245
SAL21492,616,240
SAL21493,13272,375
SAL21494,0,0
SAL21495,66,150
SAL21496,1181,350
SAL21497,284,200
SAL21498,7,20
SAL21499,9,0
SAL21500,94,200
SAL21501,85,210
SAL21502,112,123
SAL21503,84,300
SAL21504,17348,369
SAL21505,92,200
SAL21506,165,275
SAL21507,142,300
SAL21508,121,150
SAL21509,527,260
SAL21510,475,280
SAL21511,9,0
SAL21512,32,100
SAL21513,13,0
SAL21514,635,300
SAL21515,33,138
SAL21516,472,140
SAL21517,36,110
SAL21518,5,0
SAL21519,74,275
SAL21520,1353,427
SAL21521,62,0
SAL21522,42,0
SAL21523,707,325
SAL21524,1021,180
SAL21525,0,0
SAL21526,850,200
SAL21527,131,265
SAL21528,806,275
SAL21529,1052,320
SAL21530,24,0
SAL21531,59,200
SAL21532,159,0
SAL21533,343,520
SAL21534,3420,250
SAL21535,237,160
SAL21536,1489,274
SAL21537,570,210
SAL21538,2436,330
SAL21539,230,220
SAL21540,263,261
SAL21541,131,175
SAL21542,1327,363
SAL21543,8,0
SAL21544,2782,350
SAL21545,30,0
SAL21546,236,248
SAL21547,3962,400
SAL21548,7,0
SAL21549,40,188
SAL21550,2994,380
SAL21551,1439,290
SAL21552,25,0
SAL21553,220,157
SAL21554,9121,401
SAL21555,8926,430
SAL21556,31,165
SAL21557,189,310
SAL21558,6681,435
SAL21559,994,640
SAL21560,469,158
SAL21561,878,289
SAL21562,2073,371
SAL21563,35,310
SAL21564,9892,396
SAL21565,67,125
SAL21566,31,173
SAL21567,121,206
SAL21568,21,0
SAL21569,5491,366
SAL21570,20,0
SAL21571,5384,250
SAL21572,73,390
SAL21573,368,270
SAL21574,5407,380
SAL21575,9389,381
SAL21576,490,230
SAL21577,42,175
SAL21578,453,354
SAL21579,239,303
SAL21580,75,0
SAL21581,36,0
SAL21582,198,100
SAL21583,1665,268
SAL21584,1183,221
SAL21585,905,350
SAL21586,9929,450
SAL21587,22296,421
SAL21588,315,363
SAL21589,274,130
SAL21590,753,310
SAL21591,280,320
SAL21592,183,274
SAL21593,2681,310
SAL21594,108,490
SAL21595,65,175
SAL21596,29,0
SAL21597,12675,360
SAL21598,7,0
SAL21599,5541,331
SAL21600,6,0
SAL21601,164,300
SAL21602,248,277
SAL21603,272,282
SAL21604,12573,396
SAL21605,116,265
SAL21606,230,230
SAL21607,6,0
SAL21608,602,250
SAL21609,99,130
SAL21610,6,0
SAL21611,11,0
SAL21612,2005,350
SAL21613,80,145
SAL21614,77,250
SAL21615,2299,390
SAL21616,0,0
SAL21617,98,200
SAL21618,8160,240
SAL21619,646,96
SAL21620,501,300
SAL21621,43,105
SAL21622,23,0
SAL21623,7,0
SAL21624,211,480
SAL21625,3311,392
SAL21626,47,0
SAL21627,140,250
SAL21628,775,409
SAL21629,6878,516
SAL21630,121,215
SAL21631,143,260
SAL21632,87,150
SAL21633,102,200
SAL21634,112,40
SAL21635,14890,346
SAL21636,19,100
SAL21637,840,250
SAL21638,12,0
SAL21639,90,166
SAL21640,54941,381
SAL21641,64,0
SAL21642,7953,300
SAL21643,11362,300
SAL21644,8784,320
SAL21645,63,150
SAL21646,17,245
SAL21647,32,100
SAL21648,13197,392
SAL21649,966,388
SAL21650,36,320
SAL21651,73,180
SAL21652,83,290
SAL21653,2770,210
SAL21654,407,285
SAL21655,223,150
SAL21656,821,300
SAL21657,70,50
SAL21658,249,100
SAL21659,23369,381
SAL21660,182,300
SAL21661,43,270
SAL21662,184,258
SAL21663,157,436
SAL21664,423,258
SAL21665,679,180
SAL21666,0,0
SAL21667,721,320
SAL21668,397,100
SAL21669,42,50
SAL21670,216,200
SAL21671,190,311
SAL21672,25,480
SAL21673,1899,346
SAL21674,213,240
SAL21675,17452,400
SAL21676,22,120
SAL21677,4000,602
SAL21678,91,180
SAL21679,223,270
SAL21680,33,0
SAL21681,588,304
SAL21682,34565,280
SAL21683,28712,366
SAL21684,180,293
SAL21685,1666,305
SAL21686,37,200
SAL21687,46,258
SAL21688,31,200
SAL21689,62,150
SAL21690,16,115
SAL21691,3829,360
SAL21692,44,200
SAL21693,106,125
SAL21694,64,96
SAL21695,51,125
SAL21696,65,200
SAL21697,13,120
SAL21698,525,163
SAL21699,0,0
SAL21700,0,0
SAL21701,36,0
SAL21702,334,203
SAL21703,2263,255
SAL21704,0,0
SAL21705,31,125
SAL21706,16795,406
SAL21707,887,263
SAL21708,71,120
SAL21709,116,150
SAL21710,66,200
SAL21711,171,155
SAL21712,12,0
SAL21713,30,0
SAL21714,169,320
SAL21715,277,400
SAL21716,9375,200
SAL21717,529,344
SAL21718,120,396
SAL21719,28,210
SAL21720,6,0
SAL21721,91,351
SAL21722,80,178
SAL21723,34,165
SAL21724,105,280
SAL21725,20,0
SAL21726,160,260
SAL21727,3651,369
SAL21728,207,190
SAL21729,49,260
SAL21730,0,0
SAL21731,69,150
SAL21732,4948,451
SAL21733,5609,500
SAL21734,65,240
SAL21735,9250,420
SAL21736,6900,365
SAL21737,1825,290
SAL21738,23,0
SAL21739,44,0
SAL21740,185,150
SAL21741,49,0
SAL21742,16224,400
SAL21743,85,280
SAL21744,81,650
SAL21745,32,190
SAL21746,6287,431
SAL21747,26,486
SAL21748,94,350
SAL21749,79,150
SAL21750,25,0
SAL21751,43,180
SAL21752,5,0
SAL21753,75,100
SAL21754,1004,351
SAL21755,23059,400
SAL21756,8312,250
SAL21757,144,210
SAL21758,67,230
SAL21759,193,210
SAL21760,8886,400
SAL21761,29,210
SAL21762,852,410
SAL21763,25759,400
SAL21764,0,0
SAL21765,118,250
SAL21766,0,0
SAL21767,1477,220
SAL21768,10,0
SAL21769,14389,215
SAL21770,138,305
SAL21771,39,220
SAL21772,910,270
SAL21773,15,0
SAL21774,46,250
SAL21775,29,0
SAL21776,47,0
SAL21777,5,220
SAL21778,333,241
SAL21779,180,200
SAL21780,61,126
SAL21781,136,125
SAL21782,15,100
SAL21783,3671,310
SAL21784,21,165
SAL21785,10,0
SAL21786,496,462
SAL21787,1271,415
SAL21788,118,0
SAL21789,8,0
SAL21790,6182,446
SAL21791,139,75
SAL21792,706,275
SAL21793,18734,512
SAL21794,28,100
SAL21795,9799,365
SAL21796,99,190
SAL21797,92,0
SAL21798,3011,345
SAL21799,18,138
SAL21800,44,0
SAL21801,1450,330
SAL21802,10,0
SAL21803,19846,496
SAL21804,94,258
SAL21805,251,300
SAL21806,16,0
SAL21807,2225,280
SAL21808,41,0
SAL21809,42,0
SAL21810,295,400
SAL21811,0,0
SAL21812,0,0
SAL21813,330,290
SAL21814,119,280
SAL21815,117,275
SAL21816,35340,476
SAL21817,54,0
SAL21818,85,168
SAL21819,108,200
SAL21820,437,200
SAL21821,31,180
SAL21822,403,200
SAL21823,170,280
SAL21824,426,330
SAL21825,33,0
SAL21826,184,350
SAL21827,19889,430
SAL21828,100,120
SAL21829,138,100
SAL21830,167,150
SAL21831,29,0
SAL21832,884,245
SAL21833,140,150
SAL21834,185,295
SAL21835,132,120
SAL21836,69,80
SAL21837,14,0
SAL21838,46,0
SAL21839,63,750
SAL21840,230,158
SAL21841,41,401
SAL21842,126,200
SAL21843,8,62
SAL21844,105,200
SAL21845,278,110
SAL21846,8,120
SAL21847,114,245
SAL21848,95,320
SAL21849,9996,386
SAL21850,897,178
SAL21851,177,250
SAL21852,170,341
SAL21853,59,375
SAL21854,17,0
SAL21855,98,178
SAL21856,64,0
SAL21857,545,190
SAL21858,7,270
SAL21859,387,355
SAL21860,168,203
SAL21861,68,0
SAL21862,126,120
SAL21863,3285,250
SAL21864,26,100
SAL21865,212,200
SAL21866,20,0
SAL21867,2254,295
SAL21868,72,180
SAL21869,22,160
SAL21870,280,250
SAL21871,30,140
SAL21872,54,370
SAL21873,17,0
SAL21874,153,185
SAL21875,425,200
SAL21876,0,0
SAL21877,555,200
SAL21878,1023,305
SAL21879,819,361
SAL21880,201,191
SAL21881,48,220
SAL21882,79,85
SAL21883,24,0
SAL21884,87,165
SAL21885,122,250
SAL21886,124,200
SAL21887,96,125
SAL21888,66,270
SAL21889,262,200
SAL21890,50,125
SAL21891,31,0
SAL21892,462,250
SAL21893,27689,360
SAL21894,434,565
SAL21895,8033,410
SAL21896,30909,401
SAL21897,24,100
SAL21898,1982,194
SAL21899,548,195
SAL21900,89,140
SAL21901,40,0
SAL21902,99,100
SAL21903,276,350
SAL21904,70,280
SAL21905,3,0
SAL21906,23,200
SAL21907,218,300
SAL21908,196,166
SAL21909,139,250
SAL21910,41,200
SAL21911,1599,260
SAL21912,379,250
SAL21913,0,0
SAL21914,191,230
SAL21915,238,300
SAL21916,48,346
SAL21917,970,380
SAL21918,14,0
SAL21919,111,97
SAL21920,56,150
SAL21921,2509,451
SAL21922,6886,230
SAL21923,171,200
SAL21924,84,0
SAL21925,4704,320
SAL21926,59,200
SAL21927,533,200
SAL21928,547,300
SAL21929,1844,315
SAL21930,866,335
SAL21931,136,240
SAL21932,230,203
SAL21933,415,150
SAL21934,13658,471
SAL21935,451,243
SAL21936,820,300
SAL21937,189,103
SAL21938,10445,360
SAL21939,2401,200
SAL21940,1723,225
SAL21941,1322,300
SAL21942,5901,432
SAL21943,410,270
SAL21944,344,189
SAL21945,9,0
SAL21946,19,0
SAL21947,168,0
SAL21948,13,0
SAL21949,50,160
SAL21950,12,0
SAL21951,90,100
SAL21952,32257,341
SAL21953,7436,351
SAL21954,177,277
SAL21955,318,220
SAL21956,17,0
SAL21957,84,158
SAL21958,37,0
SAL21959,89,148
SAL21960,8682,250
SAL21961,34,145
SAL21962,130,210
SAL21963,4277,285
SAL21964,50,0
SAL21965,3225,315
SAL21966,14953,381
SAL21967,325,310
SAL21968,282,175
SAL21969,3027,526
SAL21970,3475,300
SAL21971,25276,475
SAL21972,203,280
SAL21973,40,220
SAL21974,2895,371
SAL21975,199,210
SAL21976,20,0
SAL21977,24,175
SAL21978,36,220
SAL21979,64,180
SAL21980,96,150
SAL21981,233,241
SAL21982,46,150
SAL21983,92,110
SAL21984,4604,210
SAL21985,12413,391
SAL21986,327,231
SAL21987,0,0
SAL21988,33,0
SAL21989,43,200
SAL21990,7,0
SAL21991,158,212
SAL21992,536,210
SAL21993,673,188
SAL21994,17,0
SAL21995,3,0
SAL21996,1644,315
SAL21997,18,110
SAL21998,6714,401
SAL21999,439,462
SAL22000,8442,410
SAL22001,6804,425
SAL22002,9851,418
SAL22003,19,0
SAL22004,5,0
SAL22005,17714,420
SAL22006,18503,396
SAL22007,1159,393
SAL22008,45,270
SAL22009,1773,398
SAL22010,93,425
SAL22011,411,225
SAL22012,9,0
SAL22013,101,240
SAL22014,2264,190
SAL22015,115,150
SAL22016,8328,395
SAL22017,450,220
SAL22018,285,220
SAL22019,270,250
SAL22020,1170,165
SAL22021,197,183
SAL22022,710,300
SAL22023,49,0
SAL22024,25,140
SAL22025,36,300
SAL22026,14,0
SAL22027,54118,351
SAL22028,229,231
SAL22029,1196,255
SAL22030,67,0
SAL22031,442,250
SAL22032,1063,350
SAL22033,41,302
SAL22034,172,193
SAL22035,167,300
SAL22036,3835,601
SAL22037,12308,410
SAL22038,7074,396
SAL22039,188,238
SAL22040,33,150
SAL22041,18171,400
SAL22042,10534,425
SAL22043,75,346
SAL22044,51,0
SAL22045,149,173
SAL22046,138,250
SAL22047,7793,430
SAL22048,58,150
SAL22049,3636,310
SAL22050,3867,400
SAL22051,125,250
SAL22052,177,250
SAL22053,54,0
SAL22054,29,210
SAL22055,110,150
SAL22056,677,175
SAL22057,159,340
SAL22058,158,350
SAL22059,22,346
SAL22060,49,0
SAL22061,72,215
SAL22062,322,275
SAL22063,7,0
SAL22064,360,300
SAL22065,230,138
SAL22066,206,150
SAL22067,14,100
SAL22068,52,0
SAL22069,6,140
SAL22070,29,0
SAL22071,17,0
SAL22072,191,175
SAL22073,40,900
SAL22074,267,250
SAL22075,32,0
SAL22076,4,50
SAL22077,365,280
SAL22078,189,300
SAL22079,16,0
SAL22080,66,396
SAL22081,132,200
SAL22082,14,0
SAL22083,12,100
SAL22084,2575,392
SAL22085,79,450
SAL22086,66781,400
SAL22087,178,611
SAL22088,3788,420
SAL22089,0,0
SAL22090,5,0
SAL22091,73,305
SAL22092,42,215
SAL22093,48,180
SAL22094,356,250
SAL22095,38,125
SAL22096,26,0
SAL22097,79,300
SAL22098,717,250
SAL22099,88,484
SAL22100,202,250
SAL22101,149,300
SAL22102,1024,383
SAL22103,403,260
SAL22104,440,240
SAL22105,3742,300
SAL22106,174,200
SAL22107,17633,540
SAL22108,220,220
SAL22109,4436,331
SAL22110,10016,250
SAL22111,708,300
SAL22112,619,300
SAL22113,787,577
SAL22114,126,230
SAL22115,214,300
SAL22116,5,0
SAL22117,38,160
SAL22118,12203,421
SAL22119,37,0
SAL22120,28,280
SAL22121,33790,392
SAL22122,2005,462
SAL22123,236,216
SAL22124,1108,265
SAL22125,47,120
SAL22126,21,0
SAL22127,292,235
SAL22128,50,346
SAL22129,772,290
SAL22130,598,170
SAL22131,229,80
SAL22132,5,310
SAL22133,354,215
SAL22134,2365,298
SAL22135,1516,369
SAL22136,223,200
SAL22137,672,100
SAL22138,83,100
SAL22139,19,0
SAL22140,31,210
SAL22141,2295,1500
SAL22142,443,265
SAL22143,76,265
SAL22144,296,210
SAL22145,589,280
SAL22146,329,220
SAL22147,5294,240
SAL22148,1009,461
SAL22149,708,500
SAL22150,111,0
SAL22151,3000,255
SAL22152,102,195
SAL22153,67,0
SAL22154,299,320
SAL22155,157,450
SAL22156,28,100
SAL22157,6,0
SAL22158,26,200
SAL22159,102,0
SAL22160,2695,431
SAL22161,51096,360
SAL22162,0,0
SAL22163,52,449
SAL22164,836,320
SAL22165,56,70
SAL22166,13,0
SAL22167,3,0
SAL22168,7,0
SAL22169,34,0
SAL22170,28587,441
SAL22171,9,0
SAL22172,4390,400
SAL22173,31,0
SAL22174,19144,381
SAL22175,10764,380
SAL22176,9964,436
SAL22177,268,300
SAL22178,994,400
SAL22179,1532,391
SAL22180,287,280
SAL22181,165,110
SAL22182,49,138
SAL22183,3497,220
SAL22184,3154,220
SAL22185,71,406
SAL22186,2583,360
SAL22187,25,2
SAL22188,43,200
SAL22189,4,0
SAL22190,213,261
SAL22191,208,215
SAL22192,34,0
SAL22193,5797,380
SAL22194,8616,421
SAL22195,26,0
SAL22196,0,0
SAL22197,128,300
SAL22198,14381,350
SAL22199,1729,250
SAL22200,7,0
SAL22201,141,250
SAL22202,49,280
SAL22203,1221,310
SAL22204,27,80
SAL22205,10,0
SAL22206,231,375
SAL22207,33571,441
SAL22208,24129,390
SAL22209,44,218
SAL22210,187,320
SAL22211,164,150
SAL22212,36,195
SAL22213,64,230
SAL22214,545,165
SAL22215,1411,190
SAL22216,70,200
SAL22217,2579,250
SAL22218,0,0
SAL22219,324,350
SAL22220,9438,372
SAL22221,33,272
SAL22222,6328,460
SAL22223,79,246
SAL22224,743,290
SAL22225,72,370
SAL22226,14296,280
SAL22227,38,138
SAL22228,57,163
SAL22229,1700,301
SAL22230,130,220
SAL22231,9,0
SAL22232,5211,530
SAL22233,89,330
SAL22234,10926,460
SAL22235,200,220
SAL22236,312,280
SAL22237,0,0
SAL22238,543,200
SAL22239,970,410
SAL22240,86,289
SAL22241,855,240
SAL22242,6066,406
SAL22243,105,0
SAL22244,244,275
SAL22245,214,260
SAL22246,619,140
SAL22247,4952,361
SAL22248,15,0
SAL22249,17215,351
SAL22250,2067,451
SAL22251,373,220
SAL22252,161,375
SAL22253,140,350
SAL22254,251,250
SAL22255,10194,270
SAL22256,5143,460
SAL22257,614,335
SAL22258,1626,400
SAL22259,0,0
SAL22260,28,0
SAL22261,222,100
SAL22262,129,150
SAL22263,2559,369
SAL22264,837,363
SAL22265,6569,250
SAL22266,186,200
SAL22267,3,0
SAL22268,126,370
SAL22269,38,315
SAL22270,27,50
SAL22271,423,200
SAL22272,263,300
SAL22273,5,0
SAL22274,71,145
SAL22275,32067,270
SAL22276,1192,231
SAL22277,2048,360
SAL22278,294,355
SAL22279,679,421
SAL22280,28,150
SAL22281,1323,350
SAL22282,322,335
SAL22283,583,228
SAL22284,39,0
SAL22285,76,214
SAL22286,249,295
SAL22287,19,0
SAL22288,70,220
SAL22289,27,75
SAL22290,609,194
SAL22291,8088,410
SAL22292,34,0
SAL22293,245,180
SAL22294,315,330
SAL22295,356,278
SAL22296,32,250
SAL22297,56,260
SAL22298,1762,395
SAL22299,1189,300
SAL22300,0,0
SAL22301,820,250
SAL22302,2813,300
SAL22303,1857,391
SAL22304,6,115
SAL22305,11767,380
SAL22306,2013,462
SAL22307,421,290
SAL22308,1014,350
SAL22309,2156,381
SAL22310,11548,421
SAL22311,24989,390
SAL22312,124,275
SAL22313,71,622
SAL22314,25028,415
SAL22315,22631,411
SAL22316,128,300
SAL22317,42,0
SAL22318,53,53
SAL22319,2820,456
SAL22320,3092,290
SAL22321,200,350
SAL22322,117,200
SAL22323,35,0
SAL22324,9,0
SAL22325,193,391
SAL22326,349,230
SAL22327,184,200
SAL22328,22174,357
SAL22329,12766,351
SAL22330,38042,325
SAL22331,4942,330
SAL22332,1186,340
SAL22333,974,360
SAL22334,2318,188
SAL22335,100,0
SAL22336,43,200
SAL22337,44,150
SAL22338,75,225
SAL22339,2890,163
SAL22340,34,100
SAL22341,40,80
SAL22342,123,236
SAL22343,19490,381
SAL22344,12571,396
SAL22345,2951,385
SAL22346,3542,350
SAL22347,44,160
SAL22348,63,135
SAL22349,368,310
SAL22350,826,198
SAL22351,371,288
SAL22352,105,0
SAL22353,47,80
SAL22354,6220,210
SAL22355,276,509
SAL22356,61,0
SAL22357,118,265
SAL22358,0,0
SAL22359,41,200
SAL22360,49,138
SAL22361,79,485
SAL22362,45,200
SAL22363,0,0
SAL22364,310,260
SAL22365,65,260
SAL22366,187,320
SAL22367,101,225
SAL22368,11,0
SAL22369,2980,290
SAL22370,231,250
SAL22371,180,178
SAL22372,351,250
SAL22373,5756,300
SAL22374,176,50
SAL22375,198,351
SAL22376,6850,400
SAL22377,84,180
SAL22378,33,135
SAL22379,1072,210
SAL22380,8980,450
SAL22381,1047,448
SAL22382,3997,380
SAL22383,158,150
SAL22384,107,388
SAL22385,78,205
SAL22386,20,0
SAL22387,255,200
SAL22388,5,175
SAL22389,234,203
SAL22390,0,0
SAL22391,38851,361
SAL22392,368,270
SAL22393,306,316
SAL22394,503,350
SAL22395,9445,340
SAL22396,12047,341
SAL22397,18552,346
SAL22398,670,316
SAL22399,13655,462
SAL22400,16,0
SAL22401,129,175
SAL22402,3,0
SAL22403,160,275
SAL22404,103,250
SAL22405,11186,235
SAL22406,11,0
SAL22407,0,0
SAL22408,127,200
SAL22409,861,210
SAL22410,227,220
SAL22411,10,0
SAL22412,17,100
SAL22413,232,120
SAL22414,10578,369
SAL22415,22,150
SAL22416,0,0
SAL22417,160,207
SAL22418,38,230
SAL22419,405,250
SAL22420,30,200
SAL22421,20,300
SAL22422,17,0
SAL22423,452,160
SAL22424,245,208
SAL22425,92,100
SAL22426,1175,240
SAL22427,39,0
SAL22428,142,150
SAL22429,194,241
SAL22430,748,263
SAL22431,600,285
SAL22432,25,0
SAL22433,325,268
SAL22434,3,0
SAL22435,0,0
SAL22436,139,300
SAL22437,54,0
SAL22438,24,0
SAL22439,46,250
SAL22440,55,0
SAL22441,908,250
SAL22442,0,0
SAL22443,7,0
SAL22444,540,235
SAL22445,15,300
SAL22446,15,0
SAL22447,524,277
SAL22448,32,335
SAL22449,26,0
SAL22450,153,155
SAL22451,56370,380
SAL22452,103,0
SAL22453,25,200
SAL22454,85,150
SAL22455,36,135
SAL22456,69,0
SAL22457,81,96
SAL22458,416,250
SAL22459,25,0
SAL22460,56,265
SAL22461,25,0
SAL22462,328,215
SAL22463,69,180
SAL22464,59,150
SAL22465,462,210
SAL22466,281,200
SAL22467,4955,245
SAL22468,135,280
SAL22469,130,135
SAL22470,568,220
SAL22471,1012,285
SAL22472,76,320
SAL22473,15419,420
SAL22474,15174,411
SAL22475,54,100
SAL22476,2064,348
SAL22477,23,0
SAL22478,12,100
SAL22479,2308,400
SAL22480,75,80
SAL22481,21,285
SAL22482,44,160
SAL22483,16966,513
SAL22484,14098,475
SAL22485,62,0
SAL22486,206,325
SAL22487,60,250
SAL22488,2254,225
SAL22489,72,250
SAL22490,20,0
SAL22491,8,0
SAL22492,8,0
SAL22493,110,200
SAL22494,93,200
SAL22495,4,0
SAL22496,4497,365
SAL22497,18,100
SAL22498,243,260
SAL22499,30,0
SAL22500,131,100
SAL22501,1046,415
SAL22502,110,200
SAL22503,22,100
SAL22504,20234,350
SAL22505,0,0
SAL22506,1606,295
SAL22507,133,149
SAL22508,19005,391
SAL22509,3066,380
SAL22510,311,258
SAL22511,475,250
SAL22512,27,160
SAL22513,70,130
SAL22514,188,230
SAL22515,0,0
SAL22516,1250,260
SAL22517,57,25
SAL22518,90,200
SAL22519,68,0
SAL22520,23,300
SAL22521,358,237
SAL22522,63,250
SAL22523,66,250
SAL22524,3,0
SAL22525,175,260
SAL22526,547,300
SAL22527,7,0
SAL22528,1973,200
SAL22529,5,150
SAL22530,50,190
SAL22531,229,260
SAL22532,23,0
SAL22533,319,250
SAL22534,822,250
SAL22535,110,200
SAL22536,366,236
SAL22537,818,385
SAL22538,221,260
SAL22539,0,0
SAL22540,74,163
SAL22541,88,150
SAL22542,0,0
SAL22543,1085,270
SAL22544,713,230
SAL22545,107,299
SAL22546,1722,350
SAL22547,12817,486
SAL22548,509,170
SAL22549,0,0
SAL22550,3178,360
SAL22551,18534,500
SAL22552,51,0
SAL22553,257,200
SAL22554,49,412
SAL22555,23,295
SAL22556,3,150
SAL22557,5,0
SAL22558,46,85
SAL22559,13,0
SAL22560,4,0
SAL22561,0,0
SAL22562,83,278
SAL22563,143,175
SAL22564,37,0
SAL22565,4349,300
SAL22566,401,270
SAL22567,305,310
SAL22568,83,0
SAL22569,26907,275
SAL22570,1780,400
SAL22571,553,260
SAL22572,2116,351
SAL22573,140,150
SAL22574,90,300
SAL22575,22,0
SAL22576,69,401
SAL22577,1382,386
SAL22578,181,257
SAL22579,162,170
SAL22580,153,210
SAL22581,87,280
SAL22582,36305,390
SAL22583,13,240
SAL22584,357,295
SAL22585,9,100
SAL22586,6733,355
SAL22587,449,150
SAL22588,8,0
SAL22589,30,0
SAL22590,7,0
SAL22591,33,285
SAL22592,21,0
SAL22593,85,0
SAL22594,3449,383
SAL22595,4,0
SAL22596,893,240
SAL22597,645,350
SAL22598,523,311
SAL22599,440,235
SAL22600,157,160
SAL22601,250,250
SAL22602,198,205
SAL22603,19,25
SAL22604,16,0
SAL22605,9,0
SAL22606,25,0
SAL22607,47,200
SAL22608,173,180
SAL22609,0,0
SAL22610,17,0
SAL22611,450,235
SAL22612,215,150
SAL22613,56,350
SAL22614,3417,369
SAL22615,120,250
SAL22616,107,264
SAL22617,415,310
SAL22618,40,0
SAL22619,29,180
SAL22620,6818,390
SAL22621,187,170
SAL22622,45,92
SAL22623,55,300
SAL22624,184,225
SAL22625,982,328
SAL22626,904,280
SAL22627,10993,426
SAL22628,11954,496
SAL22629,44,300
SAL22630,50,145
SAL22631,16,0
SAL22632,65,115
SAL22633,7030,451
SAL22634,163,135
SAL22635,936,250
SAL22636,37,0
SAL22637,32,50
SAL22638,47,50
SAL22639,420,195
SAL22640,57,360
SAL22641,0,0
SAL22642,0,0
SAL22643,52,0
SAL22644,1061,230
SAL22645,88,320
SAL22646,44,200
SAL22647,67,150
SAL22648,43,0
SAL22649,37,0
SAL22650,677,300
SAL22651,35,162
SAL22652,0,0
SAL22653,130,458
SAL22654,5,0
SAL22655,13,0
SAL22656,227,250
SAL22657,94,235
SAL22658,0,0
SAL22659,11,0
SAL22660,12,0
SAL22661,15004,360
SAL22662,42,150
SAL22663,1515,325
SAL22664,28,89
SAL22665,262,331
SAL22666,157,120
SAL22667,171,125
SAL22668,191,160
SAL22669,2195,410
SAL22670,67,163
SAL22671,522,275
SAL22672,408,316
SAL22673,3132,368
SAL22674,41,150
SAL22675,96,100
SAL22676,1477,305
SAL22677,0,0
SAL22678,217,375
SAL22679,8,0
SAL22680,19214,260
SAL22681,550,250
SAL22682,11,0
SAL22683,237,280
SAL22684,124,100
SAL22685,14237,428
SAL22686,20754,441
SAL22687,314,200
SAL22688,48,2358
SAL22689,2020,290
SAL22690,72,150
SAL22691,53,231
SAL22692,31,0
SAL22693,146,300
SAL22694,13,0
SAL22695,565,336
SAL22696,42,135
SAL22697,2359,180
SAL22698,19856,321
SAL22699,280,300
SAL22700,33,380
SAL22701,68,275
SAL22702,5541,492
SAL22703,671,500
SAL22704,4820,423
SAL22705,50,120
SAL22706,144,254
SAL22707,721,229
SAL22708,16,155
SAL22709,204,310
SAL22710,31308,290
SAL22711,46,140
SAL22712,77,190
SAL22713,88,140
SAL22714,124,175
SAL22715,29,150
SAL22716,43,50
SAL22717,217,285
SAL22718,12,0
SAL22719,122,165
SAL22720,2422,623
SAL22721,5352,385
SAL22722,3799,401
SAL22723,58,542
SAL22724,250,204
SAL22725,0,0
SAL22726,104,0
SAL22727,1911,420
SAL22728,11,0
SAL22729,308,200
SAL22730,4956,430
SAL22731,20,0
SAL22732,52,205
