route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-V04-S-mjp-1","T2_5","7426.T2.1-V04-S-mjp-1.2.H","1-V04-S-mjp-1.2.H","Melbourne","0"
"1-V04-S-mjp-1","T2_5","7427.T2.1-V04-S-mjp-1.3.H","1-V04-S-mjp-1.3.H","Melbourne","0"
"1-V04-S-mjp-1","T2_5","7428.T2.1-V04-S-mjp-1.3.H","1-V04-S-mjp-1.3.H","Melbourne","0"
"1-V04-S-mjp-1","UJ_4","7429.UJ.1-V04-S-mjp-1.2.H","1-V04-S-mjp-1.2.H","Melbourne","0"
"1-V04-S-mjp-1","UJ_4","7430.UJ.1-V04-S-mjp-1.3.H","1-V04-S-mjp-1.3.H","Melbourne","0"
"1-V04-S-mjp-1","UJ_4","7431.UJ.1-V04-S-mjp-1.3.H","1-V04-S-mjp-1.3.H","Melbourne","0"
"1-V04-S-mjp-1","T0_1","8053.T0.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","T0_1","8054.T0.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","T0_1","8055.T0.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","T0_1","8056.T0.1-V04-S-mjp-1.5.R","1-V04-S-mjp-1.5.R","Ararat","1"
"1-V04-S-mjp-1","T0_1","8057.T0.1-V04-S-mjp-1.6.R","1-V04-S-mjp-1.6.R","Ararat","1"
"1-V04-S-mjp-1","T2_5","8058.T2.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","T2_5","8059.T2.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","T2_5","8060.T2.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","UJ_4","8061.UJ.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","UJ_4","8062.UJ.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-S-mjp-1","UJ_4","8063.UJ.1-V04-S-mjp-1.4.R","1-V04-S-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","T0_2","8775.T0.1-V04-T-mjp-1.1.H","1-V04-T-mjp-1.1.H","Melbourne","0"
"1-V04-T-mjp-1","T0_2","8776.T0.1-V04-T-mjp-1.2.H","1-V04-T-mjp-1.2.H","Melbourne","0"
"1-V04-T-mjp-1","T0_2","8777.T0.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","T0_2","8778.T0.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","T0_2","8779.T0.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","T2_6","8780.T2.1-V04-T-mjp-1.2.H","1-V04-T-mjp-1.2.H","Melbourne","0"
"1-V04-T-mjp-1","T2_6","8781.T2.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","T2_6","8782.T2.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","UJ_5","8783.UJ.1-V04-T-mjp-1.2.H","1-V04-T-mjp-1.2.H","Melbourne","0"
"1-V04-T-mjp-1","UJ_5","8784.UJ.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","UJ_5","8785.UJ.1-V04-T-mjp-1.3.H","1-V04-T-mjp-1.3.H","Melbourne","0"
"1-V04-T-mjp-1","T0_2","9410.T0.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","T0_2","9411.T0.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","T0_2","9412.T0.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","T0_2","9413.T0.1-V04-T-mjp-1.5.R","1-V04-T-mjp-1.5.R","Ararat","1"
"1-V04-T-mjp-1","T0_2","9414.T0.1-V04-T-mjp-1.6.R","1-V04-T-mjp-1.6.R","Ararat","1"
"1-V04-T-mjp-1","T2_6","9415.T2.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","T2_6","9416.T2.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","T2_6","9417.T2.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","UJ_5","9418.UJ.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","UJ_5","9419.UJ.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-T-mjp-1","UJ_5","9420.UJ.1-V04-T-mjp-1.4.R","1-V04-T-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","UJ_6","1.UJ.1-V04-U-mjp-1.2.H","1-V04-U-mjp-1.2.H","Melbourne","0"
"1-V04-U-mjp-1","T0_3","117.T0.1-V04-U-mjp-1.1.H","1-V04-U-mjp-1.1.H","Melbourne","0"
"1-V04-U-mjp-1","T0_3","118.T0.1-V04-U-mjp-1.2.H","1-V04-U-mjp-1.2.H","Melbourne","0"
"1-V04-U-mjp-1","T0_3","119.T0.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","T0_3","120.T0.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","T0_3","121.T0.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","T2_7","122.T2.1-V04-U-mjp-1.2.H","1-V04-U-mjp-1.2.H","Melbourne","0"
"1-V04-U-mjp-1","T2_7","123.T2.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","T2_7","124.T2.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","UJ_6","2.UJ.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","UJ_6","3.UJ.1-V04-U-mjp-1.3.H","1-V04-U-mjp-1.3.H","Melbourne","0"
"1-V04-U-mjp-1","UJ_6","4.UJ.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","UJ_6","5.UJ.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","UJ_6","6.UJ.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","T0_3","755.T0.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","T0_3","756.T0.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","T0_3","757.T0.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","T0_3","758.T0.1-V04-U-mjp-1.5.R","1-V04-U-mjp-1.5.R","Ararat","1"
"1-V04-U-mjp-1","T0_3","759.T0.1-V04-U-mjp-1.6.R","1-V04-U-mjp-1.6.R","Ararat","1"
"1-V04-U-mjp-1","T2_7","760.T2.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","T2_7","761.T2.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V04-U-mjp-1","T2_7","762.T2.1-V04-U-mjp-1.4.R","1-V04-U-mjp-1.4.R","Ararat","1"
"1-V05-A-mjp-1","T6","5257.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5258.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5259.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5260.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5261.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5262.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5263.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5264.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5265.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5266.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5267.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5268.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5269.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5270.T6.1-V05-A-mjp-1.3.H","1-V05-A-mjp-1.3.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5271.T6.1-V05-A-mjp-1.4.H","1-V05-A-mjp-1.4.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5272.T6.1-V05-A-mjp-1.4.H","1-V05-A-mjp-1.4.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5273.T6.1-V05-A-mjp-1.4.H","1-V05-A-mjp-1.4.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5274.T6.1-V05-A-mjp-1.4.H","1-V05-A-mjp-1.4.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5275.T6.1-V05-A-mjp-1.4.H","1-V05-A-mjp-1.4.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5276.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5277.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5278.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5279.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5280.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5281.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5282.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5283.T6.1-V05-A-mjp-1.1.H","1-V05-A-mjp-1.1.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5284.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5285.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5286.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5287.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5288.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5289.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5290.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5291.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5292.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5293.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5294.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5295.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5296.T6.1-V05-A-mjp-1.2.H","1-V05-A-mjp-1.2.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5297.T6.1-V05-A-mjp-1.5.H","1-V05-A-mjp-1.5.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5298.T6.1-V05-A-mjp-1.6.H","1-V05-A-mjp-1.6.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5299.T6.1-V05-A-mjp-1.6.H","1-V05-A-mjp-1.6.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5300.T6.1-V05-A-mjp-1.6.H","1-V05-A-mjp-1.6.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5301.T6.1-V05-A-mjp-1.6.H","1-V05-A-mjp-1.6.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5302.T6.1-V05-A-mjp-1.6.H","1-V05-A-mjp-1.6.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5303.T6.1-V05-A-mjp-1.8.H","1-V05-A-mjp-1.8.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5304.T6.1-V05-A-mjp-1.7.H","1-V05-A-mjp-1.7.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5305.T6.1-V05-A-mjp-1.7.H","1-V05-A-mjp-1.7.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5306.T6.1-V05-A-mjp-1.7.H","1-V05-A-mjp-1.7.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5307.T6.1-V05-A-mjp-1.9.H","1-V05-A-mjp-1.9.H","Ballarat","0"
"1-V05-A-mjp-1","T6","5377.T6.1-V05-A-mjp-1.10.R","1-V05-A-mjp-1.10.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5378.T6.1-V05-A-mjp-1.12.R","1-V05-A-mjp-1.12.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5379.T6.1-V05-A-mjp-1.15.R","1-V05-A-mjp-1.15.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5380.T6.1-V05-A-mjp-1.15.R","1-V05-A-mjp-1.15.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5381.T6.1-V05-A-mjp-1.15.R","1-V05-A-mjp-1.15.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5382.T6.1-V05-A-mjp-1.15.R","1-V05-A-mjp-1.15.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5383.T6.1-V05-A-mjp-1.15.R","1-V05-A-mjp-1.15.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5384.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5385.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5386.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5387.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5388.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5389.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5390.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5391.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5392.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5393.T6.1-V05-A-mjp-1.12.R","1-V05-A-mjp-1.12.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5394.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5395.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5396.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5397.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5398.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5399.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5400.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5401.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5402.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5403.T6.1-V05-A-mjp-1.17.R","1-V05-A-mjp-1.17.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5404.T6.1-V05-A-mjp-1.11.R","1-V05-A-mjp-1.11.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5405.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5406.T6.1-V05-A-mjp-1.14.R","1-V05-A-mjp-1.14.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5407.T6.1-V05-A-mjp-1.14.R","1-V05-A-mjp-1.14.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5408.T6.1-V05-A-mjp-1.16.R","1-V05-A-mjp-1.16.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5409.T6.1-V05-A-mjp-1.14.R","1-V05-A-mjp-1.14.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5410.T6.1-V05-A-mjp-1.16.R","1-V05-A-mjp-1.16.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5411.T6.1-V05-A-mjp-1.14.R","1-V05-A-mjp-1.14.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5412.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5413.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5414.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5415.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5416.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5417.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5418.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5419.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5420.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5421.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5422.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5423.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5424.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-A-mjp-1","T6","5425.T6.1-V05-A-mjp-1.13.R","1-V05-A-mjp-1.13.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5897.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5898.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5899.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5900.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5901.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5902.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5903.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5904.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5905.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5906.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5907.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5908.T2.1-V05-B-mjp-1.3.R","1-V05-B-mjp-1.3.R","Melbourne","1"
"1-V05-B-mjp-1","T2","5946.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5947.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5948.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5949.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5950.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5951.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5952.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5953.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5954.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5955.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5956.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5957.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5958.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5959.T2.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","T2","5960.T2.1-V05-B-mjp-1.2.H","1-V05-B-mjp-1.2.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6521.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6522.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6523.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6524.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6525.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6526.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6527.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6528.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6529.UJ.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UJ","6576.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6577.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6578.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6579.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6580.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6581.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6582.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6583.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UJ","6584.UJ.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Melbourne","1"
"1-V05-D-mjp-1","UO","6792.UO.1-V05-D-mjp-1.9.R","1-V05-D-mjp-1.9.R","Melbourne","1"
"1-V05-D-mjp-1","UO","6793.UO.1-V05-D-mjp-1.11.R","1-V05-D-mjp-1.11.R","Melbourne","1"
"1-V05-D-mjp-1","UO","6794.UO.1-V05-D-mjp-1.14.R","1-V05-D-mjp-1.14.R","Melbourne","1"
