"18038","D11-Waterfront City/Docklands Dr (Docklands)","-37.814345140255","144.938753833648"
"18039","D10-NewQuay Prom/Docklands Dr (Docklands)","-37.8133119284801","144.941508800813"
"18040","D1-Stadium Precinct/La Trobe St (Docklands)","-37.8145779368076","144.946403652144"
"18041","119-Spencer St/La Trobe St (Melbourne City)","-37.8132106196142","144.951201083433"
"18042","2-King St/La Trobe St (Melbourne City)","-37.8124796139279","144.953731671522"
"18043","3-William St/La Trobe St (Melbourne City)","-37.811791421777","144.956136079756"
"18044","4-Queen St/La Trobe St (Melbourne City)","-37.8110610943115","144.958711989117"
"18045","5-Elizabeth St/La Trobe St (Melbourne City)","-37.8103547826668","144.961116804687"
"18046","6-Swanston St/La Trobe St (Melbourne City)","-37.809647438719","144.963464809488"
"18047","7-Russell St/La Trobe St (Melbourne City)","-37.8089089194077","144.966097591997"
"18048","8-Exhibition St/La Trobe St (Melbourne City)","-37.8081850251561","144.968536826555"
"18049","9-Victoria St/La Trobe St (Melbourne City)","-37.8076561212447","144.970266451121"
"18050","10-Nicholson St/Victoria Pde (Carlton)","-37.8078356284022","144.972839915879"
"18051","12-St Vincents Plaza/Victoria Pde (Fitzroy)","-37.8082311995601","144.976452481154"
"18052","D2-Central Pier/Harbour Esp (Docklands)","-37.8147049135816","144.944900677865"
"18053","D3-Stadium Precinct - Bourke St/Harbour Esp (Docklands)","-37.8178194046349","144.94624565748"
"18054","D4-Docklands Park/Harbour Esp (Docklands)","-37.8214659111385","144.947610087904"
"18055","D5-South Wharf/Wurundjeri Way (Docklands)","-37.82183505133","144.951212536428"
"18056","D6-Flinders Street West/Flinders St (Docklands)","-37.8214711879347","144.95360831672"
"18058","17-Molesworth St/Abbotsford St (North Melbourne)","-37.7963071769778","144.946693964354"
"18059","16-Haines St/Abbotsford St (North Melbourne)","-37.7982836604135","144.946343951474"
"18060","15-Arden St/Abbotsford St (North Melbourne)","-37.8009965703176","144.945848584264"
"18061","14-Queensberry St/Abbotsford St (North Melbourne)","-37.802389548346","144.945628267309"
"18064","24-Elliott Ave/Royal Park (Parkville)","-37.7880155403964","144.949751010822"
"18065","25-State Netball Hockey Centre/Royal Park (Parkville)","-37.7845392927541","144.94884785629"
"18066","26-Melbourne Zoo/Royal Park (Parkville)","-37.7826172336218","144.949218925335"
"18067","27-Royal Park Station/Royal Park (Parkville)","-37.780753001604","144.951359647705"
"18068","28-Park St/Royal Park (Parkville)","-37.7770671436331","144.949803762185"
"18069","29-Brunswick Rd/Grantham St (Brunswick West)","-37.7755376903285","144.948915029137"
"18071","30-Union Square Shopping Centre/Grantham St (Brunswick West)","-37.772259253595","144.94953922604"
"18072","31-Grantham St/Dawson St (Brunswick West)","-37.7700512394773","144.949532108192"
"18075","34-Smith St/Melville Rd (Brunswick)","-37.7673114725616","144.943318644467"
"18076","35-Victoria St/Melville Rd (Brunswick West)","-37.7647080305477","144.943890252582"
"18077","36-Hope St/Melville Rd (Brunswick West)","-37.7620401454899","144.944384140438"
"18078","37-Albion St/Melville Rd (Brunswick West)","-37.7585631683439","144.944991188599"
"18079","38-Jacobs Reserve/Melville Rd (Brunswick West)","-37.7566234933475","144.945385384708"
"18081","40-Moreland Rd/Melville Rd (Brunswick West)","-37.7531629379661","144.945901075068"
"18083","42-Reynard St/Melville Rd (Pascoe Vale South)","-37.7463986381232","144.944556004701"
